,Unnamed: 0.1,Unnamed: 0,DBA,ZIP,TYPE,CITY,YEAR,LAT,LONG,google_name,address,TRACT,STATE,County,New_TRACT,GEOID,INTPTLAT,INTPTLON
112,112,112,A CUT ABOVE,80910.0,Med,Colorado Springs,2014,38.874528,-104.8056916,A Cut Above - Fillmore,"1150 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
113,113,113,A CUT ABOVE,80910.0,Med,Colorado Springs,2015,38.874528,-104.8056916,A Cut Above - Fillmore,"1150 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
114,114,114,A CUT ABOVE,80910.0,Med,Colorado Springs,2016,38.874528,-104.8056916,A Cut Above - Fillmore,"1150 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
115,115,115,A CUT ABOVE,80910.0,Med,Colorado Springs,2017,38.874528,-104.8056916,A Cut Above - Fillmore,"1150 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
116,116,116,A CUT ABOVE,80910.0,Med,Colorado Springs,2018,38.874528,-104.8056916,A Cut Above - Fillmore,"1150 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
117,117,117,A CUT ABOVE,80910.0,Med,Colorado Springs,2019,38.874528,-104.8056916,A Cut Above - Fillmore,"1150 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
118,118,118,A CUT ABOVE ,80907.0,Med,Colorado Springs,2020,38.874528,-104.8056916,A Cut Above - Fillmore,"1150 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
119,119,119,A CUT ABOVE ,80907.0,Med,Colorado Springs,2021,38.874528,-104.8056916,A Cut Above - Fillmore,"1150 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
120,120,120,A CUT ABOVE ,80907.0,Med,Colorado Springs,2022,38.874528,-104.8056916,A Cut Above - Fillmore,"1150 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
121,121,121,A CUT OFF THE TOP MEDICAL MARIJUANA,80204.0,Med & Rec,Denver,2014,39.7344415,-104.9905286,Pure Marijuana Dispensary,"1133 Bannock St, Denver, CO 80204, United States",2000.0,Colorado,Denver,002000,08031002000,+39.7353735,-104.9911970
122,122,122,A CUT OFF THE TOP MEDICAL MARIJUANA,80204.0,Med & Rec,Denver,2015,39.7344415,-104.9905286,Pure Marijuana Dispensary,"1133 Bannock St, Denver, CO 80204, United States",2000.0,Colorado,Denver,002000,08031002000,+39.7353735,-104.9911970
123,123,123,A CUT OFF THE TOP MEDICAL MARIJUANA,80204.0,Med & Rec,Denver,2016,39.7344415,-104.9905286,Pure Marijuana Dispensary,"1133 Bannock St, Denver, CO 80204, United States",2000.0,Colorado,Denver,002000,08031002000,+39.7353735,-104.9911970
124,124,124,A CUT OFF THE TOP MEDICAL MARIJUANA,80204.0,Med & Rec,Denver,2017,39.7344415,-104.9905286,Pure Marijuana Dispensary,"1133 Bannock St, Denver, CO 80204, United States",2000.0,Colorado,Denver,002000,08031002000,+39.7353735,-104.9911970
125,125,125,A CUT OFF THE TOP MEDICAL MARIJUANA,80204.0,Med & Rec,Denver,2018,39.7344415,-104.9905286,Pure Marijuana Dispensary,"1133 Bannock St, Denver, CO 80204, United States",2000.0,Colorado,Denver,002000,08031002000,+39.7353735,-104.9911970
126,126,126,A CUT OFF THE TOP MEDICAL MARIJUANA,80204.0,Med & Rec,Denver,2019,39.7344415,-104.9905286,Pure Marijuana Dispensary,"1133 Bannock St, Denver, CO 80204, United States",2000.0,Colorado,Denver,002000,08031002000,+39.7353735,-104.9911970
127,127,127,A CUT OFF THE TOP MEDICAL MARIJUANA,80204.0,Med & Rec,Denver,2020,39.7344415,-104.9905286,Pure Marijuana Dispensary,"1133 Bannock St, Denver, CO 80204, United States",2000.0,Colorado,Denver,002000,08031002000,+39.7353735,-104.9911970
128,128,128,A CUT OFF THE TOP MEDICAL MARIJUANA,80204.0,Med & Rec,Denver,2021,39.7344415,-104.9905286,Pure Marijuana Dispensary,"1133 Bannock St, Denver, CO 80204, United States",2000.0,Colorado,Denver,002000,08031002000,+39.7353735,-104.9911970
129,129,129,"A CUT OFF THE TOP MEDICAL MARIJUANA,",80204.0,Rec,Denver,2014,39.7344415,-104.9905286,Pure Marijuana Dispensary,"1133 Bannock St, Denver, CO 80204, United States",2000.0,Colorado,Denver,002000,08031002000,+39.7353735,-104.9911970
130,130,130,A Cut Above,80210.0,Med & Rec,Denver,2022,39.6818646,-104.9880961,A Cut Above Dispensary,"1911 S Broadway, Denver, CO 80210, United States",1403.0,Colorado,Denver,001403,08031001403,+39.6809562,-104.9932566
131,131,131,A Cut Above,80907.0,Med,Colorado Springs,2022,38.874528,-104.8056916,A Cut Above - Fillmore,"1150 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
132,132,132,A KIND PLACE,80524.0,Med,Fort Collins,2014,40.57286819999999,-105.0451911,Ace's Place,"1101 Academy Ct #4, Fort Collins, CO 80524, United States",1601.0,Colorado,Larimer,001601,08069001601,+40.5718940,-105.0230154
133,133,133,A KIND PLACE,80524.0,Med,Fort Collins,2015,40.57286819999999,-105.0451911,Ace's Place,"1101 Academy Ct #4, Fort Collins, CO 80524, United States",1601.0,Colorado,Larimer,001601,08069001601,+40.5718940,-105.0230154
134,134,134,A KIND PLACE,80524.0,Med,Fort Collins,2016,40.57286819999999,-105.0451911,Ace's Place,"1101 Academy Ct #4, Fort Collins, CO 80524, United States",1601.0,Colorado,Larimer,001601,08069001601,+40.5718940,-105.0230154
135,135,135,A KIND PLACE,80526.0,Med,Fort Collins,2014,40.494147,-105.0781024,KindCare of Colorado,"6617 S College Ave, Fort Collins, CO 80525, United States",1813.0,Colorado,Larimer,001813,08069001813,+40.4717875,-105.0958762
136,136,136,A Kind Place,80526.0,Med,Fort Collins,2014,40.494147,-105.0781024,KindCare of Colorado,"6617 S College Ave, Fort Collins, CO 80525, United States",1813.0,Colorado,Larimer,001813,08069001813,+40.4717875,-105.0958762
137,137,137,A MEDICAL MARIJUANA DISPENSARY,80224.0,Med,Denver,2014,39.6518248,-104.8852451,Ascend Cannabis Co - Medical/Recreational Marijuana Dispensary,"3555 S Yosemite St, Denver, CO 80237, United States",6810.0,Colorado,Denver,006810,08031006810,+39.6462882,-104.8888351
138,138,138,A MEDICAL MARIJUANA DISPENSARY,80224.0,Med,Denver,2015,39.6518248,-104.8852451,Ascend Cannabis Co - Medical/Recreational Marijuana Dispensary,"3555 S Yosemite St, Denver, CO 80237, United States",6810.0,Colorado,Denver,006810,08031006810,+39.6462882,-104.8888351
139,139,139,A MEDICAL MARIJUANA DISPENSARY,80224.0,Med,Denver,2016,39.6518248,-104.8852451,Ascend Cannabis Co - Medical/Recreational Marijuana Dispensary,"3555 S Yosemite St, Denver, CO 80237, United States",6810.0,Colorado,Denver,006810,08031006810,+39.6462882,-104.8888351
140,146,146,ABLAZE,80211.0,Med,Denver,2014,39.7694077,-105.0208879,The Giving Tree of Denver,"2707 W 38th Ave, Denver, CO 80211, United States",401.0,Colorado,Denver,000401,08031000401,+39.7729368,-105.0182645
141,147,147,ABLAZE,80211.0,Med,Denver,2015,39.7694077,-105.0208879,The Giving Tree of Denver,"2707 W 38th Ave, Denver, CO 80211, United States",401.0,Colorado,Denver,000401,08031000401,+39.7729368,-105.0182645
142,148,148,ABLAZE,80221.0,Med,Denver,2014,39.8307809,-105.0038298,Star Buds Dispensary Pecos,"1451 Cortez St A, Denver, CO 80221, United States",9308.0,Colorado,Adams,009308,08001009308,+39.8311684,-104.9941282
143,149,149,ABSOLUTE MANITOU WELLNESS CENTER,80829.0,Med,Manitou Springs,2014,38.8435786,-104.8349178,Manitou Wellness Center,"528 W Monument St, Colorado Springs, CO 80905, United States",1500.0,Colorado,El Paso,001500,08031001500,+39.7811003,-104.9863420
144,150,150,ACES PLACE,80524.0,Med & Rec,Fort Collins,2014,40.57286819999999,-105.0451911,Ace's Place,"1101 Academy Ct #4, Fort Collins, CO 80524, United States",1601.0,Colorado,Larimer,001601,08069001601,+40.5718940,-105.0230154
145,151,151,ACES PLACE,80524.0,Med & Rec,Fort Collins,2015,40.57286819999999,-105.0451911,Ace's Place,"1101 Academy Ct #4, Fort Collins, CO 80524, United States",1601.0,Colorado,Larimer,001601,08069001601,+40.5718940,-105.0230154
146,152,152,ACES PLACE,80524.0,Med & Rec,Fort Collins,2016,40.57286819999999,-105.0451911,Ace's Place,"1101 Academy Ct #4, Fort Collins, CO 80524, United States",1601.0,Colorado,Larimer,001601,08069001601,+40.5718940,-105.0230154
147,153,153,ACES PLACE,80524.0,Med & Rec,Fort Collins,2017,40.57286819999999,-105.0451911,Ace's Place,"1101 Academy Ct #4, Fort Collins, CO 80524, United States",1601.0,Colorado,Larimer,001601,08069001601,+40.5718940,-105.0230154
148,154,154,ACES PLACE,80524.0,Med & Rec,Fort Collins,2018,40.57286819999999,-105.0451911,Ace's Place,"1101 Academy Ct #4, Fort Collins, CO 80524, United States",1601.0,Colorado,Larimer,001601,08069001601,+40.5718940,-105.0230154
149,155,155,ACES PLACE,80524.0,Med & Rec,Fort Collins,2019,40.57286819999999,-105.0451911,Ace's Place,"1101 Academy Ct #4, Fort Collins, CO 80524, United States",1601.0,Colorado,Larimer,001601,08069001601,+40.5718940,-105.0230154
150,156,156,ACES PLACE,80524.0,Med & Rec,Fort Collins,2020,40.57286819999999,-105.0451911,Ace's Place,"1101 Academy Ct #4, Fort Collins, CO 80524, United States",1601.0,Colorado,Larimer,001601,08069001601,+40.5718940,-105.0230154
151,157,157,ACES PLACE,80524.0,Med & Rec,Fort Collins,2021,40.57286819999999,-105.0451911,Ace's Place,"1101 Academy Ct #4, Fort Collins, CO 80524, United States",1601.0,Colorado,Larimer,001601,08069001601,+40.5718940,-105.0230154
152,158,158,ACES PLACE,80524.0,Med & Rec,Fort Collins,2022,40.57286819999999,-105.0451911,Ace's Place,"1101 Academy Ct #4, Fort Collins, CO 80524, United States",1601.0,Colorado,Larimer,001601,08069001601,+40.5718940,-105.0230154
153,159,159,ACME DISPENSARY INC,81224.0,Med & Rec,Crested Butte,2014,38.8672964,-106.9843367,Backcountry Cannabis,"329 Belleview Ave A, Crested Butte, CO 81224, United States",963800.0,Colorado,Gunnison,963800,08051963800,+38.8800767,-106.9327790
154,160,160,ACME DISPENSARY INC,81224.0,Med & Rec,Crested Butte,2015,38.8672964,-106.9843367,Backcountry Cannabis,"329 Belleview Ave A, Crested Butte, CO 81224, United States",963800.0,Colorado,Gunnison,963800,08051963800,+38.8800767,-106.9327790
155,161,161,ACME DISPENSARY INC,81224.0,Med & Rec,Crested Butte,2016,38.8672964,-106.9843367,Backcountry Cannabis,"329 Belleview Ave A, Crested Butte, CO 81224, United States",963800.0,Colorado,Gunnison,963800,08051963800,+38.8800767,-106.9327790
156,162,162,ACME DISPENSARY INC,81224.0,Med & Rec,Crested Butte,2017,38.8672964,-106.9843367,Backcountry Cannabis,"329 Belleview Ave A, Crested Butte, CO 81224, United States",963800.0,Colorado,Gunnison,963800,08051963800,+38.8800767,-106.9327790
157,163,163,ACME DISPENSARY INC,81224.0,Med & Rec,Crested Butte,2018,38.8672964,-106.9843367,Backcountry Cannabis,"329 Belleview Ave A, Crested Butte, CO 81224, United States",963800.0,Colorado,Gunnison,963800,08051963800,+38.8800767,-106.9327790
158,164,164,ACME HEALING CENTER,81301.0,Med & Rec,Durango,2014,37.324076,-107.8522561,Acme Healing Center - Durango,"1644 Co Rd 203, Durango, CO 81301, United States",970900.0,Colorado,La Plata,970900,08067970900,+37.3003723,-107.8936415
159,165,165,ACME HEALING CENTER,81301.0,Med & Rec,Durango,2015,37.324076,-107.8522561,Acme Healing Center - Durango,"1644 Co Rd 203, Durango, CO 81301, United States",970900.0,Colorado,La Plata,970900,08067970900,+37.3003723,-107.8936415
160,166,166,ACME HEALING CENTER,81301.0,Med & Rec,Durango,2016,37.324076,-107.8522561,Acme Healing Center - Durango,"1644 Co Rd 203, Durango, CO 81301, United States",970900.0,Colorado,La Plata,970900,08067970900,+37.3003723,-107.8936415
161,167,167,ACME HEALING CENTER,81301.0,Med & Rec,Durango,2017,37.324076,-107.8522561,Acme Healing Center - Durango,"1644 Co Rd 203, Durango, CO 81301, United States",970900.0,Colorado,La Plata,970900,08067970900,+37.3003723,-107.8936415
162,168,168,ACME HEALING CENTER,81301.0,Med & Rec,Durango,2018,37.324076,-107.8522561,Acme Healing Center - Durango,"1644 Co Rd 203, Durango, CO 81301, United States",970900.0,Colorado,La Plata,970900,08067970900,+37.3003723,-107.8936415
163,169,169,ACME HEALING CENTER,81301.0,Med & Rec,Durango,2019,37.324076,-107.8522561,Acme Healing Center - Durango,"1644 Co Rd 203, Durango, CO 81301, United States",970900.0,Colorado,La Plata,970900,08067970900,+37.3003723,-107.8936415
164,170,170,ACME HEALING CENTER OF CARBONDALE,81623.0,Rec,Carbondale,2014,39.4023812,-107.219514,Acme Healing Center,"958 CO-133, Carbondale, CO 81623, United States",951803.0,Colorado,Garfield,951803,08045951803,+39.4533636,-107.1728606
165,171,171,ACME HEALING CENTER OF CARBONDALE,81623.0,Rec,Carbondale,2015,39.4023812,-107.219514,Acme Healing Center,"958 CO-133, Carbondale, CO 81623, United States",951803.0,Colorado,Garfield,951803,08045951803,+39.4533636,-107.1728606
166,172,172,ACME HEALING CENTER OF CARBONDALE,81623.0,Rec,Carbondale,2016,39.4023812,-107.219514,Acme Healing Center,"958 CO-133, Carbondale, CO 81623, United States",951803.0,Colorado,Garfield,951803,08045951803,+39.4533636,-107.1728606
167,173,173,ACME HEALING CENTER OF CARBONDALE,81623.0,Rec,Carbondale,2017,39.4023812,-107.219514,Acme Healing Center,"958 CO-133, Carbondale, CO 81623, United States",951803.0,Colorado,Garfield,951803,08045951803,+39.4533636,-107.1728606
168,174,174,ACME HEALING CENTER OF CORTEZ,81321.0,Rec,Cortez,2015,37.3488368,-108.5808127,Mountain Annie's Cannabis - Recreational Dispensary,"310 E Main St, Cortez, CO 81321, United States",969301.0,Colorado,Montezuma,969301,08083969301,+37.3773865,-108.6009039
169,175,175,ACME HEALING CENTER OF CORTEZ,81321.0,Rec,Cortez,2016,37.3488368,-108.5808127,Mountain Annie's Cannabis - Recreational Dispensary,"310 E Main St, Cortez, CO 81321, United States",969301.0,Colorado,Montezuma,969301,08083969301,+37.3773865,-108.6009039
170,176,176,ACME HEALING CENTER OF GUNNISON,81230.0,Rec,Gunnison,2015,38.5392358,-106.9404891,Frosty Leaf - A Wellness Center,"500 W U.S. Hwy. 50 #102, Gunnison, CO 81230, United States",963701.0,Colorado,Gunnison,963701,08051963701,+38.5463262,-106.9415570
171,177,177,ACME HEALING CENTER OF GUNNISON,81230.0,Rec,Gunnison,2016,38.5392358,-106.9404891,Frosty Leaf - A Wellness Center,"500 W U.S. Hwy. 50 #102, Gunnison, CO 81230, United States",963701.0,Colorado,Gunnison,963701,08051963701,+38.5463262,-106.9415570
172,178,178,ACME HEALING CENTER OF GUNNISON,81230.0,Rec,Gunnison,2017,38.5392358,-106.9404891,Frosty Leaf - A Wellness Center,"500 W U.S. Hwy. 50 #102, Gunnison, CO 81230, United States",963701.0,Colorado,Gunnison,963701,08051963701,+38.5463262,-106.9415570
173,179,179,ACME HEALING CENTER OF RIDGWAY,81432.0,Med & Rec,Ridgway,2014,38.1526058,-107.7499516,Acme (Ridgway),"Sherman St, Ridgway, CO 81432, United States",967602.0,Colorado,Ouray,967602,08091967602,+38.1235121,-107.7003856
174,180,180,ACME HEALING CENTER OF RIDGWAY,81432.0,Med & Rec,Ridgway,2015,38.1526058,-107.7499516,Acme (Ridgway),"Sherman St, Ridgway, CO 81432, United States",967602.0,Colorado,Ouray,967602,08091967602,+38.1235121,-107.7003856
175,181,181,ACME HEALING CENTER OF RIDGWAY,81432.0,Med & Rec,Ridgway,2016,38.1526058,-107.7499516,Acme (Ridgway),"Sherman St, Ridgway, CO 81432, United States",967602.0,Colorado,Ouray,967602,08091967602,+38.1235121,-107.7003856
176,182,182,ACME HEALING CENTER OF RIDGWAY,81432.0,Med & Rec,Ridgway,2017,38.1526058,-107.7499516,Acme (Ridgway),"Sherman St, Ridgway, CO 81432, United States",967602.0,Colorado,Ouray,967602,08091967602,+38.1235121,-107.7003856
177,183,183,ACME HEALING CENTER OF RIDGWAY,81432.0,Med & Rec,Ridgway,2018,38.1526058,-107.7499516,Acme (Ridgway),"Sherman St, Ridgway, CO 81432, United States",967602.0,Colorado,Ouray,967602,08091967602,+38.1235121,-107.7003856
178,184,184,ACME HEALING CENTER OF RIDGWAY,81432.0,Med & Rec,Ridgway,2019,38.1526058,-107.7499516,Acme (Ridgway),"Sherman St, Ridgway, CO 81432, United States",967602.0,Colorado,Ouray,967602,08091967602,+38.1235121,-107.7003856
179,185,185,ACME HEALING CENTER OF RIDGWAY,814329685.0,Rec,Ridgway,2014,38.1526058,-107.7499516,Acme (Ridgway),"Sherman St, Ridgway, CO 81432, United States",967602.0,Colorado,Ouray,967602,08091967602,+38.1235121,-107.7003856
180,186,186,ACME HEALING CENTER OF RIDGWAY II,81432.0,Rec,Ridgway,2014,38.1527033,-107.7500529,Acme Healing Center,"157 US-550, Ridgway, CO 81432, United States",967602.0,Colorado,Ouray,967602,08091967602,+38.1235121,-107.7003856
181,187,187,ACME HEALING CENTER OF SILVERTON,81433.0,Rec,Silverton,2015,37.8126356,-107.6632407,Mountain Annie's Cannabis - Recreational Dispensary,"1330 Greene St, Silverton, CO 81433, United States",972600.0,Colorado,San Juan,972600,08111972600,+37.7810492,-107.6702567
182,188,188,ACME HEALING CENTER OF SILVERTON,81433.0,Rec,Silverton,2016,37.8126356,-107.6632407,Mountain Annie's Cannabis - Recreational Dispensary,"1330 Greene St, Silverton, CO 81433, United States",972600.0,Colorado,San Juan,972600,08111972600,+37.7810492,-107.6702567
183,189,189,ACME HEALING CENTER OF SILVERTON,81433.0,Rec,Silverton,2017,37.8126356,-107.6632407,Mountain Annie's Cannabis - Recreational Dispensary,"1330 Greene St, Silverton, CO 81433, United States",972600.0,Colorado,San Juan,972600,08111972600,+37.7810492,-107.6702567
184,190,190,ACME HEALING CENTER OF SILVERTON,81433.0,Rec,Silverton,2018,37.8126356,-107.6632407,Mountain Annie's Cannabis - Recreational Dispensary,"1330 Greene St, Silverton, CO 81433, United States",972600.0,Colorado,San Juan,972600,08111972600,+37.7810492,-107.6702567
185,191,191,ACME HEALING CENTER OF SILVERTON,81433.0,Rec,Silverton,2019,37.8126356,-107.6632407,Mountain Annie's Cannabis - Recreational Dispensary,"1330 Greene St, Silverton, CO 81433, United States",972600.0,Colorado,San Juan,972600,08111972600,+37.7810492,-107.6702567
186,192,192,ADAMS GREEN CROSSING,80903.0,Med,Colorado Springs,2016,38.8567619,-104.8845863,Adams Green Crossing,"3640 W Colorado Ave, Colorado Springs, CO 80904, United States",6701.0,Colorado,El Paso,006701,08031006701,+39.6301934,-104.9093526
187,193,193,ADAMS GREEN CROSSING,80903.0,Med,Colorado Springs,2017,38.8567619,-104.8845863,Adams Green Crossing,"3640 W Colorado Ave, Colorado Springs, CO 80904, United States",6701.0,Colorado,El Paso,006701,08031006701,+39.6301934,-104.9093526
188,194,194,ADAMS GREEN CROSSING,80904.0,Med,Colorado Springs,2016,38.8567619,-104.8845863,Adams Green Crossing,"3640 W Colorado Ave, Colorado Springs, CO 80904, United States",6701.0,Colorado,El Paso,006701,08031006701,+39.6301934,-104.9093526
189,195,195,ADAMS GREEN CROSSING,80904.0,Med,Colorado Springs,2017,38.8567619,-104.8845863,Adams Green Crossing,"3640 W Colorado Ave, Colorado Springs, CO 80904, United States",6701.0,Colorado,El Paso,006701,08031006701,+39.6301934,-104.9093526
190,196,196,ADAMS GREEN CROSSING,80909.0,Med,Colorado Springs,2016,38.8567619,-104.8845863,Adams Green Crossing,"3640 W Colorado Ave, Colorado Springs, CO 80904, United States",6701.0,Colorado,El Paso,006701,08031006701,+39.6301934,-104.9093526
191,197,197,ADAMS GREEN CROSSING,80909.0,Med,Colorado Springs,2017,38.8567619,-104.8845863,Adams Green Crossing,"3640 W Colorado Ave, Colorado Springs, CO 80904, United States",6701.0,Colorado,El Paso,006701,08031006701,+39.6301934,-104.9093526
192,198,198,ADVANCE CURE FOR VERA BESTURA,80904.0,Med,Colorado Springs,2014,38.8476688,-104.8696375,"Advance Cure for Vera Bestura, LLC","2755 Ore Mill Rd #13, Colorado Springs, CO 80904, United States",3401.0,Colorado,El Paso,003401,08031003401,+39.7118123,-104.9668409
193,199,199,ADVANCED MEDICAL ALTERNATIVES,80204.0,Med & Rec,Denver,2014,39.7365643,-104.9943066,Advanced Medical Alternatives,"1269 Elati St, Denver, CO 80204, United States",2000.0,Colorado,Denver,002000,08031002000,+39.7353735,-104.9911970
194,200,200,ADVANCED MEDICAL ALTERNATIVES,80204.0,Med & Rec,Denver,2015,39.7365643,-104.9943066,Advanced Medical Alternatives,"1269 Elati St, Denver, CO 80204, United States",2000.0,Colorado,Denver,002000,08031002000,+39.7353735,-104.9911970
195,201,201,ADVANCED MEDICAL ALTERNATIVES,80204.0,Med & Rec,Denver,2016,39.7365643,-104.9943066,Advanced Medical Alternatives,"1269 Elati St, Denver, CO 80204, United States",2000.0,Colorado,Denver,002000,08031002000,+39.7353735,-104.9911970
